sid,lat,long,easting,northing
1974,-45.7102476,166.7083346,2020454,5480989
1975,-45.7094197,166.7088767,2020489,5481084
1976,-45.7084087,166.7087048,2020467,5481195
1977,-45.7074786,166.7091937,2020497,5481301
1978,-45.7066162,166.7097653,2020534,5481400
1979,-45.7057564,166.7098859,2020536,5481496
1980,-45.7047731,166.7100587,2020541,5481606
1981,-45.7038229,166.7100088,2020529,5481711
1982,-45.7029589,166.7097177,2020499,5481805
1983,-45.7020556,166.7095339,2020477,5481904
1984,-45.7011503,166.7099814,2020504,5482007
1985,-45.7001911,166.7099326,2020492,5482113
1986,-45.6992485,166.7098562,2020478,5482217
1987,-45.6982494,166.7100693,2020486,5482329
1988,-45.6976098,166.7109253,2020547,5482405
1989,-45.6967334,166.7105711,2020512,5482500
2001,-45.7031726,166.6508999,2015934,5481427
2002,-45.7031115,166.652259,2016039,5481442
2003,-45.702498,166.6532546,2016111,5481516
2004,-45.7020137,166.6544676,2016201,5481577
2005,-45.7019615,166.6558258,2016306,5481591
2006,-45.7011429,166.656535,2016354,5481686
2007,-45.7001888,166.6569115,2016375,5481794
2008,-45.6993937,166.6577211,2016431,5481887
2009,-45.6986456,166.6585641,2016490,5481975
2010,-45.6982413,166.6597552,2016579,5482027
2011,-45.6979627,166.6610997,2016681,5482066
2012,-45.6976261,166.6623734,2016777,5482111
2013,-45.6979574,166.6636502,2016879,5482082
2014,-45.6982776,166.6648896,2016978,5482054
2015,-45.6980507,166.6661898,2017077,5482087
2016,-45.6976829,166.6673896,2017167,5482135
2017,-45.6973848,166.6687105,2017267,5482176
2018,-45.6975395,166.6700585,2017373,5482167
2019,-45.6978948,166.6712811,2017471,5482135
2020,-45.6977617,166.6726481,2017576,5482158
2021,-45.6981198,166.673922,2017678,5482126
2022,-45.6980936,166.6752642,2017782,5482137
2023,-45.698284,166.6766082,2017888,5482124
2024,-45.6984254,166.6778804,2017988,5482116
2025,-45.6984019,166.6792739,2018096,5482127
2026,-45.6975431,166.6799098,2018138,5482226
2027,-45.697287,166.6811745,2018234,5482262
2028,-45.6968673,166.6824186,2018327,5482316
2029,-45.6963771,166.6835288,2018409,5482377
2030,-45.6957759,166.6845869,2018486,5482450
2031,-45.6950342,166.6850553,2018516,5482535
2032,-45.6945283,166.6863732,2018614,5482599
2101,-45.6811333,166.6685685,2017116,5483976
2102,-45.6820198,166.6681097,2017088,5483875
2103,-45.6829788,166.6678231,2017074,5483767
2104,-45.6838665,166.6683813,2017125,5483672
2105,-45.6847806,166.6679323,2017098,5483568
2106,-45.6857218,166.6678151,2017097,5483463
2107,-45.6865551,166.6685338,2017160,5483375
2108,-45.6874629,166.668137,2017137,5483272
2109,-45.6884201,166.6683141,2017159,5483167
2110,-45.6891549,166.6692112,2017235,5483091
2111,-45.6898682,166.6700463,2017306,5483017
2112,-45.6906145,166.6708263,2017373,5482939
2113,-45.6909285,166.6721178,2017476,5482912
2114,-45.6918126,166.6724447,2017509,5482816
2115,-45.69278,166.6723118,2017507,5482708
2116,-45.6937378,166.6723344,2017517,5482602
2117,-45.694562,166.6728869,2017567,5482514
2118,-45.6954193,166.6733842,2017613,5482422
2119,-45.6963459,166.6729982,2017591,5482317
2120,-45.6972039,166.6735084,2017638,5482225
2201,-45.6992523,166.6896112,2018906,5482095
2202,-45.6993529,166.6911326,2019025,5482093
2203,-45.6998549,166.6920688,2019102,5482043
2204,-45.6997283,166.6930615,2019178,5482063
2205,-45.6996148,166.6941301,2019260,5482082
2206,-45.6990189,166.6951232,2019332,5482154
2207,-45.6986342,166.696183,2019411,5482203
2208,-45.6983164,166.6971454,2019483,5482244
2209,-45.6979614,166.6982534,2019566,5482290
2210,-45.6972474,166.6988989,2019610,5482373
2211,-45.6968744,166.7000089,2019693,5482421
2212,-45.6965118,166.7013109,2019791,5482469
2213,-45.6965404,166.7023379,2019871,5482472
2214,-45.6962239,166.7034932,2019958,5482514
2215,-45.6960676,166.704605,2020043,5482538
2216,-45.69552,166.7058244,2020133,5482606
2217,-45.6951199,166.7067698,2020203,5482656
2218,-45.6954811,166.7079405,2020297,5482623
2219,-45.6953488,166.7089981,2020378,5482644
2220,-45.6953112,166.7104702,2020492,5482657
2301,-45.6958489,166.7110678,2020543,5482601
2302,-45.6952259,166.7117287,2020589,5482674
2303,-45.6945622,166.7126388,2020654,5482753
2304,-45.6936383,166.712908,2020667,5482857
2305,-45.6927972,166.7135414,2020709,5482954
2306,-45.6918754,166.7141837,2020751,5483060
2307,-45.6910674,166.7149293,2020802,5483154
2308,-45.6901649,166.7150931,2020807,5483255
2309,-45.6891182,166.7157619,2020850,5483375
2310,-45.6882246,166.7162594,2020881,5483477
2401,-45.6935811,166.6868772,2018645,5482707
2402,-45.6926518,166.6873791,2018676,5482813
2403,-45.6916146,166.6873908,2018668,5482928
2404,-45.6906368,166.6873315,2018655,5483036
2405,-45.6900089,166.6875683,2018668,5483107
2406,-45.6891558,166.6869802,2018615,5483198
2407,-45.6882558,166.6865261,2018572,5483295
2408,-45.6874343,166.6858572,2018513,5483382
2409,-45.6865223,166.6863444,2018543,5483486
2410,-45.6855899,166.6861256,2018518,5483588
2411,-45.6846612,166.6863055,2018524,5483692
2412,-45.6839315,166.6854979,2018455,5483768
2413,-45.6832541,166.6844913,2018371,5483837
2414,-45.6823727,166.684048,2018329,5483932
2415,-45.6816609,166.6830711,2018247,5484005
2416,-45.6808849,166.6822428,2018176,5484086
2417,-45.6799436,166.6821925,2018164,5484190
2418,-45.679015,166.6825399,2018183,5484295
2419,-45.6780936,166.6821912,2018148,5484395
2420,-45.6772693,166.6814714,2018085,5484482
2421,-45.6763244,166.680855,2018029,5484583
2422,-45.675485,166.6801884,2017970,5484672
2423,-45.6747077,166.679502,2017910,5484754
2424,-45.6739758,166.6786562,2017838,5484830
2425,-45.673217,166.6778134,2017766,5484909
2426,-45.6725596,166.6768435,2017685,5484976
2427,-45.6720467,166.6763725,2017644,5485030
2501,-45.6891771,166.6885359,2018736,5483205
2502,-45.6883245,166.6892868,2018787,5483304
2503,-45.6883326,166.6907666,2018902,5483312
2504,-45.6881019,166.6920024,2018996,5483345
2505,-45.6876213,166.6931242,2019079,5483405
2506,-45.6869116,166.6940138,2019142,5483489
2507,-45.6862647,166.6952311,2019231,5483568
2508,-45.6859719,166.696654,2019339,5483609
2509,-45.6852656,166.6976075,2019407,5483693
2510,-45.684348,166.6981594,2019442,5483798
2511,-45.6833265,166.6976284,2019392,5483908
2512,-45.6825688,166.6974674,2019373,5483991
2513,-45.6817299,166.6981393,2019418,5484088
2514,-45.681105,166.6990966,2019487,5484163
2515,-45.6801686,166.6991355,2019482,5484267
2516,-45.6794603,166.6982224,2019405,5484340
2517,-45.6785045,166.697903,2019372,5484444
2518,-45.6776614,166.6984981,2019411,5484541
2519,-45.6766865,166.6989919,2019441,5484652
2520,-45.675795,166.6990259,2019436,5484751
2521,-45.6747703,166.6991003,2019433,5484865
2522,-45.6738926,166.6993902,2019448,5484964
2523,-45.6729719,166.6988868,2019401,5485063
2524,-45.6720843,166.6981609,2019337,5485157
2525,-45.6712277,166.6973415,2019266,5485247
2526,-45.6704009,166.6970724,2019238,5485337
2527,-45.6695078,166.6965788,2019192,5485433
2528,-45.6685087,166.696792,2019200,5485545
2529,-45.6676495,166.6964235,2019164,5485638
2530,-45.6668157,166.6958591,2019113,5485727
2531,-45.6658944,166.6955103,2019078,5485827
2532,-45.6650996,166.6961643,2019122,5485919
2533,-45.6641522,166.6961659,2019114,5486024
2534,-45.6631282,166.6962532,2019112,5486138
2535,-45.6623313,166.6967015,2019140,5486229
2536,-45.6615168,166.6961607,2019091,5486316
2537,-45.6606534,166.6955482,2019036,5486408
2538,-45.6596155,166.6953796,2019014,5486522
2539,-45.6587464,166.6944975,2018938,5486613
2540,-45.6577956,166.6946024,2018938,5486719
2541,-45.6568136,166.6944663,2018919,5486827
2542,-45.6558717,166.6945702,2018919,5486932
2543,-45.6550671,166.6947105,2018923,5487022
2544,-45.6540955,166.694599,2018906,5487129
2545,-45.6531598,166.694818,2018915,5487234
2546,-45.6522573,166.6951492,2018933,5487336
2547,-45.6515517,166.6961149,2019002,5487420
2548,-45.6509096,166.6970865,2019072,5487497
2549,-45.6500223,166.6975318,2019099,5487598
2550,-45.649291,166.6980242,2019131,5487682
2551,-45.6487869,166.699212,2019219,5487745
2552,-45.6482337,166.7001608,2019288,5487812
2553,-45.6473181,166.7004161,2019300,5487915
2554,-45.6469662,166.7005836,2019310,5487955
2555,-45.6459455,166.7000657,2019261,5488065
2556,-45.6449228,166.7000112,2019248,5488178
2557,-45.6439373,166.699811,2019224,5488286
2601,-45.646634,166.7019454,2019413,5488000
2602,-45.6470069,166.7031652,2019511,5487966
2603,-45.6472536,166.7045533,2019621,5487947
2604,-45.6473016,166.7059376,2019729,5487950
2605,-45.6468091,166.7071755,2019821,5488012
2606,-45.6468695,166.7086227,2019934,5488014
2607,-45.6468663,166.7098968,2020033,5488022
2608,-45.646525,166.7112595,2020136,5488068
2609,-45.6473918,166.7121034,2020209,5487977
2610,-45.648373,166.7117252,2020188,5487866
2611,-45.6492908,166.7116757,2020192,5487764
2612,-45.6502175,166.7116252,2020196,5487661
2613,-45.6512133,166.7118501,2020222,5487552
2614,-45.6521553,166.7119138,2020235,5487448
2615,-45.6529945,166.7125806,2020294,5487359
2616,-45.6531859,166.7142837,2020428,5487348
2617,-45.653978,166.713579,2020380,5487256
2618,-45.6547308,166.7131487,2020353,5487170
2619,-45.6552255,166.7127855,2020329,5487113
2620,-45.6559576,166.7126406,2020324,5487031
2621,-45.6565842,166.7123786,2020309,5486960
2622,-45.657375,166.7124846,2020324,5486873
2623,-45.6581513,166.7124892,2020331,5486787
2624,-45.6589303,166.7120432,2020303,5486698
2625,-45.6598288,166.7123046,2020331,5486600
2626,-45.6604994,166.7116903,2020289,5486522
2627,-45.6610258,166.7109117,2020233,5486459
2628,-45.6619678,166.7109753,2020246,5486355
2629,-45.6627083,166.7118204,2020318,5486278
2630,-45.6630932,166.7107613,2020239,5486229
2631,-45.6639094,166.7101696,2020200,5486135
2632,-45.665395,166.7094397,2020156,5485966
2633,-45.6662154,166.7092593,2020149,5485874
2634,-45.6673106,166.7093188,2020163,5485753
2635,-45.6677323,166.710109,2020228,5485711
2636,-45.6684024,166.7099837,2020224,5485636
2637,-45.6689737,166.7100367,2020233,5485573
2638,-45.6700281,166.7100107,2020240,5485456
2639,-45.6706705,166.7098756,2020235,5485384
2640,-45.6715179,166.7098595,2020241,5485290
2641,-45.6720298,166.7089793,2020177,5485228
2642,-45.6724989,166.7086445,2020155,5485174
2643,-45.6730903,166.7085664,2020154,5485108
2644,-45.6737615,166.7085284,2020156.8,5485033.4
2645,-45.6745959,166.7082075,2020139,5484939
2646,-45.675433,166.7081668,2020143,5484846
2647,-45.6761954,166.7079155,2020130,5484760
2648,-45.6768015,166.7087755,2020202,5484698
2649,-45.677809,166.7088834,2020219,5484587
2650,-45.6785831,166.7092458,2020253.8,5484503.4
2651,-45.6784481,166.7104192,2020343.8,5484525.4
2652,-45.6793654,166.7104627,2020355,5484424
2653,-45.6801722,166.7110304,2020406,5484338
2654,-45.6806622,166.7115815,2020453,5484287
2655,-45.6804209,166.7127925,2020545,5484321
2656,-45.6797724,166.7134818,2020593,5484397
2657,-45.6789437,166.7138434,2020614,5484491
2658,-45.6782656,166.7151538,2020710,5484574
2659,-45.6776377,166.7158923,2020762,5484648
2660,-45.6760864,166.7157412,2020737,5484819
2661,-45.6760521,166.7171095,2020843,5484831
2662,-45.6758066,166.7179088,2020903,5484863
2701,-45.6800194,166.6681642,2017075,5484097
2702,-45.6800741,166.6698318,2017205,5484101
2703,-45.6793508,166.6708003,2017274,5484187
2704,-45.6784305,166.6713014,2017305,5484292
2705,-45.6776533,166.6722758,2017374,5484384
2706,-45.6767246,166.6722886,2017367,5484487
2707,-45.6762207,166.6734773,2017455,5484550
2708,-45.675223,166.6737165,2017465,5484662
2709,-45.6743674,166.6737469,2017460,5484757
2710,-45.6733319,166.6742864,2017493,5484875
2711,-45.67248,166.6748828,2017532,5484973
2712,-45.6716985,166.675613,2017582,5485064
2713,-45.6709889,166.6751767,2017542,5485140
2714,-45.6696967,166.6756416,2017567,5485286
2715,-45.6693018,166.6766764,2017644,5485336
2716,-45.6684886,166.6774873,2017700,5485431
2717,-45.6682829,166.6786813,2017791,5485461
2718,-45.667438,166.6795729,2017853,5485560
2719,-45.6667276,166.6804495,2017915,5485644
2720,-45.6656237,166.6808934,2017940,5485769
2721,-45.6648995,166.6816813,2017995,5485854
2722,-45.6646897,166.6831332,2018106,5485886
2723,-45.6640331,166.6840038,2018168,5485964
2724,-45.6633152,166.6850741,2018245,5486050
2725,-45.662442,166.6859429,2018305,5486152
2726,-45.6617813,166.6870712,2018387,5486232
2727,-45.6612567,166.6882103,2018471,5486297
2728,-45.6602276,166.6877062,2018423,5486408
2729,-45.6592449,166.6875574,2018403,5486516
2730,-45.6583593,166.6868703,2018342,5486610
2731,-45.6573753,166.6868632,2018333,5486719
2732,-45.6564,166.6863533,2018285,5486824
2733,-45.6556302,166.6854732,2018210,5486904
2734,-45.654558,166.6858362,2018229,5487025
2735,-45.6536828,166.685341,2018183,5487119
2736,-45.6529379,166.6845869,2018118,5487197
2737,-45.6519806,166.6840751,2018070,5487300
2738,-45.6510927,166.6840813,2018062.9,5487398.4
2739,-45.6501539,166.6838395,2018036,5487501
2740,-45.6493152,166.6830187,2017965,5487589
2741,-45.6488054,166.6819427,2017877,5487639
2801,-45.6744432,166.6501552,2015628,5484606
2802,-45.6749182,166.6514155,2015730,5484561
2803,-45.675498,166.6526126,2015828,5484504
2804,-45.6760431,166.653672,2015915,5484450
2805,-45.6767352,166.6546121,2015994,5484379
2806,-45.6771873,166.6557849,2016089,5484336
2807,-45.6770978,166.6571208,2016192,5484354
2808,-45.6769952,166.6585483,2016302,5484374
2809,-45.6776225,166.6596244,2016391,5484311
2810,-45.6782381,166.6608177,2016489,5484250
2811,-45.678426,166.6622773,2016604,5484238
2812,-45.6785338,166.6635914,2016707,5484234
2813,-45.6788961,166.6647742,2016802,5484201
2814,-45.6793398,166.6659609,2016898,5484159
2815,-45.6799579,166.6668707,2016974,5484096
2901,-45.6604448,166.6394078,2014672,5486092
2902,-45.6604053,166.6408279,2014782,5486105
2903,-45.6607201,166.641964,2014873,5486077
2904,-45.6615749,166.6425767,2014928,5485986
2905,-45.6625125,166.6423951,2014922,5485881
2906,-45.6634635,166.6424566,2014935,5485776
2907,-45.6644226,166.6423369,2014934,5485669
2908,-45.665165,166.6432068,2015008,5485592
2909,-45.666064,166.6438017,2015062,5485496
2910,-45.6666113,166.6448993,2015152,5485442
2911,-45.6673352,166.6457583,2015225,5485367
2912,-45.6683033,166.6458051,2015237,5485260
2913,-45.6692098,166.6453824,2015212,5485157
2914,-45.670141,166.6449184,2015184,5485051
2915,-45.6711048,166.644721,2015177,5484943
2916,-45.6719248,166.6440376,2015131,5484848
2917,-45.672935,166.6440281,2015139,5484736
2918,-45.6733631,166.6452549,2015238,5484696
2919,-45.6738919,166.6465091,2015340,5484645
2920,-45.6736383,166.6478118,2015439,5484681
3001,-45.6738078,166.6494278,2015566,5484672
3002,-45.6730425,166.6502852,2015626,5484762
3003,-45.6721323,166.6513004,2015697,5484869
3004,-45.6713006,166.6519335,2015739,5484965
3005,-45.6704392,166.6526857,2015790,5485065
3006,-45.6695319,166.653752,2015865,5485172
3007,-45.6686069,166.654331,2015902,5485278
3008,-45.6676058,166.6545066,2015907,5485390
3009,-45.6666073,166.6545661,2015903,5485501
3010,-45.6655154,166.6542369,2015868,5485620
3011,-45.6645513,166.6540995,2015849,5485726
3012,-45.6635404,166.6540959,2015840,5485838
3013,-45.6626426,166.6540155,2015826,5485937
3014,-45.6616821,166.6541093,2015825,5486044
3015,-45.6605961,166.6543844,2015837,5486166
3016,-45.6598567,166.6548913,2015870,5486251
3017,-45.6590282,166.6552536,2015891,5486345
3018,-45.6580959,166.6552027,2015879,5486448
3019,-45.6570769,166.6555475,2015897,5486563
3020,-45.6564483,166.6565954,2015973,5486639
3021,-45.6554752,166.6574498,2016031,5486752
3022,-45.6544888,166.6580612,2016070,5486865
3023,-45.6537869,166.6589241,2016131,5486948
3024,-45.6529124,166.6596002,2016176,5487049
3025,-45.6521999,166.6602712,2016222,5487132
3026,-45.6514924,166.6610317,2016275,5487215
3027,-45.6508293,166.6621089,2016353,5487295
3028,-45.6502248,166.6632697,2016438,5487369
3029,-45.649777,166.6644903,2016529,5487426
3030,-45.6495825,166.6658887,2016636,5487456
3031,-45.649969,166.667184,2016740,5487421
3032,-45.6500802,166.6685614,2016848,5487417
3033,-45.6501637,166.6699289,2016955,5487416
3034,-45.6506288,166.671177,2017056,5487372
3035,-45.6505791,166.6724178,2017152,5487385
3036,-45.6502452,166.6739088,2017265,5487431
3037,-45.650181,166.6752155,2017366,5487446
3038,-45.6497317,166.6764104,2017455,5487503
3039,-45.6491167,166.6775464,2017538,5487578
3040,-45.6493885,166.6788931,2017645,5487556
3101,-45.6664508,166.655832,2016000,5485526
3102,-45.6663931,166.6572542,2016110,5485541
3103,-45.6667989,166.6584062,2016203,5485503
3104,-45.6664347,166.6596694,2016298,5485551
3105,-45.6659041,166.6608609,2016386,5485617
3106,-45.665169,166.6616118,2016438,5485703
3107,-45.6642688,166.6621493,2016472,5485806
3108,-45.662818,166.6628508,2016514,5485971
3109,-45.6619877,166.6636765,2016571,5486068
3110,-45.6611311,166.6643507,2016616,5486167
3111,-45.6602337,166.6649393,2016654,5486270
3112,-45.6594537,166.6658623,2016719,5486362
3113,-45.6584907,166.6664066,2016753,5486472
3114,-45.6577446,166.6672872,2016815,5486560
3115,-45.6569591,166.6681078,2016872,5486652
3116,-45.6559815,166.6685508,2016898,5486763
3117,-45.6552644,166.6694667,2016963,5486848
3118,-45.6545163,166.6706434,2017048,5486938
3119,-45.6540913,166.6721189,2017159,5486994
3120,-45.654295,166.6735376,2017271,5486980
3121,-45.6542984,166.6749269,2017379,5486988
3122,-45.6543564,166.6763232,2017488,5486990
3123,-45.6539719,166.6775496,2017580,5487040
3124,-45.6531042,166.6783533,2017635,5487141
3125,-45.6522019,166.6790194,2017679,5487245
3126,-45.6512664,166.6794059,2017701,5487351
3127,-45.6502507,166.6794797,2017698,5487464
3201,-45.6386982,166.6695136,2016824,5488684
3202,-45.6392543,166.6706099,2016914,5488629
3203,-45.6402159,166.6711981,2016968,5488526
3204,-45.6411186,166.6713683,2016989,5488427
3205,-45.6420648,166.6716752,2017021,5488324
3206,-45.6428968,166.6725351,2017095,5488237
3207,-45.6437653,166.6734039,2017170,5488146
3208,-45.6444386,166.6743329,2017248,5488077
3209,-45.6450132,166.6752728,2017326,5488019
3210,-45.6450732,166.6765399,2017425,5488020
3211,-45.6456589,166.6776845,2017519,5487962
3212,-45.6466258,166.6780408,2017555,5487857
3213,-45.6462738,166.6793663,2017655,5487904
3214,-45.6463317,166.6807624,2017764,5487906
3215,-45.6467507,166.6809991,2017786,5487861
3301,-45.6492118,166.6802894,2017752,5487584
3302,-45.6482783,166.6805471,2017764,5487689
3303,-45.6473724,166.6808145,2017777,5487791
3304,-45.6473019,166.6821733,2017882,5487807
3305,-45.6478614,166.683501,2017990,5487753
3306,-45.6481587,166.6848192,2018095,5487728
3307,-45.6481882,166.6861927,2018202,5487733
3308,-45.6473377,166.6869814,2018256,5487832
3309,-45.6468434,166.6881811,2018345,5487894
3310,-45.6464409,166.6894093,2018437,5487946
3311,-45.645861,166.6906956,2018532,5488018
3312,-45.6450456,166.6913003,2018572,5488112
3313,-45.6443269,166.6923574,2018648,5488198
3314,-45.6434846,166.6931323,2018701,5488296
3315,-45.6433043,166.6944645,2018803,5488324
3316,-45.6429341,166.6956246,2018890,5488372
3317,-45.6429028,166.6970432,2019000,5488384
3318,-45.6430247,166.6984579,2019111,5488379
3319,-45.6429622,166.6996355,2019202,5488393
3401,-45.6420811,166.7000285,2019225,5488493
3402,-45.6411068,166.7003675,2019243,5488603
3403,-45.6401903,166.6997738,2019189,5488701
3404,-45.6394632,166.7006773,2019253,5488787
3405,-45.6385055,166.7009887,2019269,5488895
3406,-45.6376258,166.7015744,2019307,5488996
3407,-45.6367362,166.7011451,2019266,5489092
3408,-45.6357693,166.7007885,2019230,5489197
3409,-45.6349864,166.7016595,2019291,5489289
3410,-45.6339913,166.701782,2019292,5489400
3411,-45.6331142,166.70175,2019282,5489497
3412,-45.6321697,166.702137,2019304,5489604
3413,-45.6312527,166.7027011,2019340,5489709
3414,-45.6302419,166.7030311,2019357,5489823
3415,-45.6293039,166.7023756,2019298,5489923
3416,-45.6284412,166.7017761,2019244,5490015
3417,-45.6274648,166.7019094,2019246,5490124
3418,-45.6266379,166.7011387,2019179,5490211
3419,-45.6262939,166.6999548,2019084,5490242
3420,-45.6258803,166.6989843,2019005,5490282
3421,-45.6250745,166.6974398,2018878,5490362
3422,-45.6247939,166.6960945,2018771,5490385
3501,-45.6118473,166.6747496,2017000,5491691
3502,-45.6118535,166.676189,2017112,5491699
3503,-45.6117478,166.6773965,2017205,5491718
3504,-45.6117816,166.6788458,2017318,5491723
3505,-45.6109267,166.6803804,2017430,5491827
3506,-45.6109001,166.6812192,2017495,5491835
3507,-45.6106307,166.682239,2017572,5491871
3508,-45.6098587,166.6824786,2017584,5491958
3509,-45.6090135,166.6828677,2017607,5492054
3510,-45.6093515,166.6841033,2017706,5492024
3511,-45.6097136,166.6854519,2017814,5491992
3512,-45.61034,166.6866814,2017915,5491930
3513,-45.611045,166.6876965,2018000,5491858
3514,-45.6116906,166.6887825,2018090,5491793
3515,-45.61227,166.6901459,2018201,5491737
3516,-45.6125478,166.6911053,2018278,5491712
3517,-45.6130548,166.692631,2018401,5491665
3518,-45.6135928,166.6938961,2018504,5491613
3519,-45.6142081,166.6950884,2018602,5491552
3520,-45.6149523,166.6961637,2018692,5491476
3521,-45.615693,166.6970079,2018764,5491399
3522,-45.6162163,166.6980046,2018846,5491347
3523,-45.6171769,166.6979116,2018847,5491240
3524,-45.6179893,166.6985808,2018906,5491154
3525,-45.6189223,166.6988123,2018932,5491052
3526,-45.6196726,166.6995012,2018992,5490973
3527,-45.6203693,166.6987043,2018936,5490891
3528,-45.6209397,166.697574,2018853,5490821
3529,-45.6219533,166.6972951,2018840,5490707
3530,-45.622911,166.6969838,2018824,5490599
3531,-45.6234531,166.6958308,2018739,5490532
3532,-45.6239766,166.6951686,2018692,5490470
3601,-45.6106397,166.6721315,2016786,5491809
3602,-45.6113652,166.6725269,2016823,5491731
3603,-45.6122235,166.6735378,2016909,5491642
3604,-45.6129849,166.6740965,2016959,5491561
3605,-45.6139427,166.6741191,2016969,5491455
3606,-45.6148634,166.6744545,2017003,5491355
3607,-45.6158446,166.6744102,2017008,5491246
3608,-45.6165772,166.6752679,2017081,5491170
3609,-45.6172181,166.6762644,2017164,5491105
3610,-45.6176024,166.6775207,2017265,5491070
3611,-45.6181812,166.6787041,2017362,5491013
3612,-45.6188365,166.6796347,2017440,5490946
3613,-45.6194525,166.6806726,2017526,5490884
3614,-45.6199726,166.6817726,2017616,5490833
3615,-45.6206072,166.6828213,2017703,5490769
3616,-45.6213315,166.6836929,2017777,5490694
3617,-45.6222439,166.6842094,2017825,5490596
3618,-45.6231754,166.6839136,2017810,5490491
3619,-45.6240884,166.6841086,2017833,5490391
3620,-45.6250664,166.6845021,2017872,5490285
3621,-45.625821,166.6852676,2017938,5490206
3622,-45.6268153,166.6851321,2017936,5490095
3623,-45.6276524,166.6852583,2017953,5490003
3624,-45.6285592,166.6853382,2017967,5489903
3625,-45.6294074,166.6858361,2018013,5489812
3701,-45.6355537,166.6709297,2016907,5489041
3702,-45.6352169,166.6722019,2017003,5489086
3703,-45.6347221,166.6733887,2017091,5489148
3704,-45.6341188,166.6744074,2017165,5489221
3705,-45.6338268,166.6756746,2017261,5489261
3706,-45.6333348,166.6769125,2017353,5489323
3707,-45.6332022,166.6782906,2017459,5489346
3708,-45.6333754,166.6796479,2017566,5489335
3709,-45.6336388,166.6808408,2017661,5489313
3710,-45.6334255,166.6822279,2017767,5489345
3711,-45.6327891,166.6833015,2017845,5489422
3712,-45.6321008,166.6842523,2017913,5489504
3713,-45.6312979,166.685087,2017971,5489598
3714,-45.6305964,166.6857948,2018020,5489680
3715,-45.6305027,166.6862296,2018053,5489693
3716,-45.6302844,166.6873599,2018139,5489724
3717,-45.6297156,166.6885161,2018224,5489794
3718,-45.6290272,166.6892995,2018279,5489875
3719,-45.628218,166.6900191,2018328,5489969
3720,-45.6275345,166.690892,2018390,5490050
3721,-45.6266217,166.6913657,2018419,5490154
3722,-45.6260107,166.6924106,2018495,5490228
3723,-45.625421,166.6933502,2018563,5490299
3724,-45.6247775,166.694463,2018644,5490377
3801,-45.6272359,166.6627057,2016196,5489913
3802,-45.628034,166.6634404,2016260,5489829
3803,-45.6288969,166.6640393,2016314,5489737
3804,-45.6297488,166.6646008,2016365,5489646
3805,-45.6307239,166.6646085,2016374,5489538
3806,-45.631624,166.6650619,2016417,5489441
3807,-45.6323821,166.6658911,2016488,5489362
3808,-45.6330666,166.6668572,2016569,5489292
3809,-45.6332654,166.6681859,2016674,5489278
3810,-45.634086,166.6685066,2016706,5489189
3811,-45.6350199,166.6689177,2016746,5489088
3812,-45.6358497,166.6695719,2016804,5489000
3901,-45.6155465,166.6619953,2016040,5491204
3902,-45.6164197,166.6612941,2015993,5491103
3903,-45.6173267,166.6617079,2016033,5491005
3904,-45.6184496,166.6619435,2016061,5490882
3905,-45.6193643,166.6615077,2016035,5490778
3906,-45.6202883,166.6614053,2016035,5490675
3907,-45.6210637,166.6622196,2016105,5490594
3908,-45.6220069,166.6621407,2016107,5490489
3909,-45.622941,166.6617285,2016083,5490383
3910,-45.6238587,166.661511,2016074,5490280
3911,-45.6248151,166.6615078,2016082,5490174
3912,-45.6257958,166.6616177,2016099,5490066
3913,-45.6267659,166.6615359,2016101,5489958
4001,-45.6146249,166.6636277,2016159,5491316
4002,-45.6145663,166.6648687,2016255,5491330
4003,-45.6144394,166.6661815,2016356,5491352
4004,-45.6143643,166.6676172,2016467,5491369
4005,-45.6139123,166.6689274,2016565,5491427
4006,-45.6132407,166.6698505,2016631,5491507
4007,-45.6124489,166.6705554,2016679,5491599
4008,-45.6118373,166.6714203,2016741,5491672
4101,-45.6282671,166.6347053,2014028,5489629
4102,-45.627793,166.6354399,2014081,5489686
4103,-45.6268699,166.6357227,2014095,5489790
4104,-45.6267235,166.6363436,2014142,5489810
4105,-45.6265246,166.6369959,2014191,5489836
4106,-45.6256922,166.637616,2014232,5489932
4107,-45.6247509,166.6375664,2014220,5490036
4108,-45.6238225,166.6372582,2014188,5490137
4109,-45.6231903,166.636261,2014105,5490201
4110,-45.6223171,166.6367955,2014139,5490301
4111,-45.6213869,166.6367833,2014130,5490404
4112,-45.6204444,166.6368754,2014129,5490509
4113,-45.6195566,166.6373086,2014155,5490610
4114,-45.618698,166.6379443,2014197,5490709
4115,-45.6179286,166.6387244,2014251,5490799
4116,-45.617004,166.6388144,2014250,5490902
4117,-45.616334,166.6397634,2014318,5490982
4118,-45.615903,166.6409559,2014407,5491037
4119,-45.6164166,166.6420947,2014500,5490987
4120,-45.6159096,166.6432185,2014583,5491050
4121,-45.6157567,166.6445472,2014685,5491075
4122,-45.6157198,166.6458501,2014786,5491087
4123,-45.6153833,166.647122,2014882,5491132
4124,-45.6148099,166.6481888,2014960,5491202
4125,-45.6139871,166.6488203,2015002,5491297
4126,-45.6131969,166.649551,2015052,5491389
4127,-45.6129342,166.6508532,2015151,5491426
4128,-45.6124658,166.652024,2015238,5491485
4129,-45.6120346,166.6532163,2015327,5491540
